what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1358931724174
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1358931724174
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1358931724174
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1358931724174
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1358931724174
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1358931724174
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1358931724174
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1358931724174
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1358931724174
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1358931724174
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1358931724174
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1358931724190
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1358931724190
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1358931724190
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1358931724190
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1358931724190
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1358931724190
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1358931724190
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1358931724190
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1358931724190
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1358931724190
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1358931724190
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1358931724190
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1358931724190
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1358931724190
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1358931724190
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1358931724205
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1358931724205
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1358931724205
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1358931724205
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1358931724205
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1358931724205
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1358931724205
started,bundle,com.aptana.shared_core,2.7.1.2012100913,"com.aptana.shared_core",1358931724205
started,bundle,com.python.pydev.analysis,2.7.1.2012100913,"com.python.pydev.analysis",1358931724205
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1358931724205
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1358931724205
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1358931724205
started,bundle,org.python.pydev,2.7.1.2012100913,"org.python.pydev",1358931724205
started,bundle,org.python.pydev.core,2.7.1.2012100913,"org.python.pydev.core",1358931724205
os,sysinfo,,,"win32",1358931724221
arch,sysinfo,,,"x86",1358931724221
ws,sysinfo,,,"win32",1358931724221
locale,sysinfo,,,"en_US",1358931724221
processors,sysinfo,,,"2",1358931724221
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1358931724221
java.runtime.version,sysinfo,,,"1.6.0_35-b10",1358931724221
java.specification.name,sysinfo,,,"Java Platform API Specification",1358931724221
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358931724221
java.specification.version,sysinfo,,,"1.6",1358931724221
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1358931724221
java.version,sysinfo,,,"1.6.0_35",1358931724221
java.vm.info,sysinfo,,,"mixed mode",1358931724221
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1358931724221
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1358931724221
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358931724221
java.vm.specification.version,sysinfo,,,"1.0",1358931724221
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1358931724221
java.vm.version,sysinfo,,,"20.10-b01",1358931724221
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1358931725328
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1358931725360
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1358931725375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931732870
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1358931739609
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1358931739687
started,bundle,org.python.pydev.parser,2.7.1.2012100913,"org.python.pydev.parser",1358931750014
error,log,,,"Info: Rebuilding internal caches: D:\\examfp\\.metadata\\.plugins\\com.python.pydev.analysis\\python_v1_258tvcdekrk5tmtf5h0ez044z\\python.pydevsysteminfo (Expected error to be provided and got no error!)",1358931754866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931772650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1358931772712
started,bundle,org.python.pydev.debug,2.7.1.2012100913,"org.python.pydev.debug",1358931781557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931844862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931848294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1358931848310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931854550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931857420
started,bundle,org.python.pydev.red_core,2.7.1.2012100913,"org.python.pydev.red_core",1358931857483
opened,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358931857514
activated,perspective,org.python.pydev,2.7.1.2012100913,"org.python.pydev.ui.PythonPerspective",1358931857561
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1358931857607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1358931857654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1358931857654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931862163
error,log,,,"Info: Rebuilding internal caches: D:\\examfp\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\exam\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1358931865782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931866640
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358931868434
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1358931874814
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1358931874830
started,bundle,org.python.pydev.customizations,2.7.1.2012100913,"org.python.pydev.customizations",1358931874861
started,bundle,org.python.pydev.jython,2.7.1.2012100913,"org.python.pydev.jython",1358931878106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931878745
started,bundle,com.python.pydev,2.7.1.2012100913,"com.python.pydev",1358931885797
started,bundle,com.python.pydev.refactoring,2.7.1.2012100913,"com.python.pydev.refactoring",1358931885797
started,bundle,org.python.pydev.django,2.7.1.2012100913,"org.python.pydev.django",1358931885797
started,bundle,com.aptana.interactive_console,2.7.1.2012100913,"com.aptana.interactive_console",1358931885828
started,bundle,org.python.pydev.refactoring,2.7.1.2012100913,"org.python.pydev.refactoring",1358931885875
started,bundle,com.python.pydev.codecompletion,2.7.1.2012100913,"com.python.pydev.codecompletion",1358931886592
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1358931886779
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358931886935
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358931887123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931887263
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358931889463
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358931890617
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1358931906389
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1358931906404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358931907465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931908635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931911381
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358931911739
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1358931911786
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1358931911802
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1358931911802
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1358931911802
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1358931911817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358931990785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932064479
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932065789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932072232
error,log,,,"Info: Rebuilding internal caches: D:\\examfp\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\exams\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1358932087270
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1358932087457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932087582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932095850
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932100530
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932100577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932100624
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932102511
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932102683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358932106708
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932107893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358932108970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932110764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932113993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932114040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932114945
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932117628
closed,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932127893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932136473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932138610
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1358932138610
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932142744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932148906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932167361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932183881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932193584
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932259026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932262334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932268527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932318931
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932326668
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932326715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932326746
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932329273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932332393
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932339928
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932339991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932340006
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932342190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932345965
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932354670
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932354733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932354748
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932408038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932411018
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932428037
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932428084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932428131
closed,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932439534
closed,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932440346
closed,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932441141
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932523962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932530935
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932535256
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932535319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932535350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932589388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932591291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932591603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932595519
executed,command,com.python.pydev.refactoring,2.7.1.2012100913,"org.python.pydev.refactoring.ui.actions.GeneratePropertiesCommand",1358932595535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358932686608
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932687965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932692536
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932704251
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932704298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932704345
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932829161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932832468
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932844823
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932844886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932844932
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358932848240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932851204
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932867662
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932867708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358932867755
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358932871811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358932952260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358932966082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358932967268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358933008953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358933013493
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358933015427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358933019000
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358933027611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358933029249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358933059997
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358933061795
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358933062544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358933065477
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358933066522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358933068097
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1358933075944
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358933086958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358933197359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358933248137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358933255454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358933259697
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358933260711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358933271678
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1358933272879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358933274221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358933300585
